source,sport,league,collected_at,event_date,event_time,rotation_number,is_live,game_key,away_team,home_team,spread_away_line,spread_away_price,spread_home_line,spread_home_price,total_over_line,total_over_price,total_under_line,total_under_price,moneyline_away_price,moneyline_home_price,quarter,clock
espn,college_football,NCAAF,2025-11-03T12:06:39.997518+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.997659+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.997801+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.997942+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.998085+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.998224+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.998361+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.998496+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.998631+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.998769+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.998906+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.999087+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.999258+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.999410+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.999553+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.999755+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:39.999925+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.000108+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.000396+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.000642+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.000859+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.001052+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.001234+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.001414+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.001593+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.001780+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.002008+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.002203+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.002402+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.002588+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.002767+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.002946+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.003120+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.003273+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.003410+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.003548+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.003703+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.003911+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.004067+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.004217+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.004359+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.004502+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.004643+00:00,,,,False,,,,,,,,,,,,,,,
espn,college_football,NCAAF,2025-11-03T12:06:40.004842+00:00,,,,False,,,,,,,,,,,,,,,
